mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__max_samples,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.007612466812133789,0.001612083438256329,0.0,0.0,False,entropy,19,0.7,0.9,8,15,314,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 19, 'classifier__max_features': 0.7, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 314}",,,,,,,,129,,,,,,,
0.008450794219970702,0.001785303966682388,0.0,0.0,False,gini,49,0.5,0.9,2,16,152,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 49, 'classifier__max_features': 0.5, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 152}",,,,,,,,129,,,,,,,
0.0068089962005615234,0.0006969427338135618,0.0,0.0,False,entropy,34,0.3,0.9,9,16,400,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 34, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 400}",,,,,,,,129,,,,,,,
3.0882505416870116,0.18122836335243198,0.20555686950683594,0.09875774476709016,True,gini,16,sqrt,0.9,1,13,235,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 16, 'classifier__max_features': 'sqrt', 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 235}",0.17228575672062973,0.37953236191121653,0.21220527045769763,0.09811770717996764,0.19522133728468236,0.21147248671083876,0.09262144927809694,110,0.19154144859024144,0.17741808132649034,0.19438590575739695,0.22035778002796663,0.19583674524845926,0.19590799219011093,0.013864035886463216
0.0066802978515625,0.00011069642913859648,0.0,0.0,False,gini,20,,,8,4,388,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 20, 'classifier__max_features': None, 'classifier__max_samples': None, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 388}",,,,,,,,129,,,,,,,
5.929816961288452,0.46523947286363726,0.31661219596862794,0.011094123868901028,True,gini,48,log2,,7,10,427,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 48, 'classifier__max_features': 'log2', 'classifier__max_samples': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 427}",0.17756007959589776,0.38421955403087477,0.22354694485842028,0.10028578851649779,0.20923694779116467,0.21896986295857107,0.0929772223721281,14,0.188045782111064,0.17168217386226495,0.1920602674792619,0.2198741891094948,0.19348357791754017,0.19302919809592517,0.015506957848601247
0.007138490676879883,0.0006564572839759836,0.0,0.0,False,entropy,42,0.7,0.9,5,4,271,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 42, 'classifier__max_features': 0.7, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 4, 'classifier__n_estimators': 271}",,,,,,,,129,,,,,,,
0.006652450561523438,0.0004895771095927874,0.0,0.0,False,entropy,36,,,3,6,230,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 36, 'classifier__max_features': None, 'classifier__max_samples': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 230}",,,,,,,,129,,,,,,,
1.7611042499542235,0.12055412199323408,0.13245658874511718,0.06286317679009565,True,gini,35,0.7,0.8,9,16,114,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 35, 'classifier__max_features': 0.7, 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 9, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 114}",0.17624753526467465,0.39154929577464787,0.2201693610469592,0.09968901174844506,0.20536429143314652,0.21860389905357466,0.09594025234948503,29,0.19366610191580869,0.17922225837943379,0.19334012911994564,0.2237845923709798,0.1949641545724777,0.19699544727172913,0.014574749259384852
0.016537570953369142,0.01770322746966202,0.0,0.0,False,entropy,22,,0.8,7,18,151,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 22, 'classifier__max_features': None, 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 18, 'classifier__n_estimators': 151}",,,,,,,,129,,,,,,,
4.579719018936157,0.17677817513059224,0.27843704223632815,0.052025614029917164,True,entropy,13,0.7,,7,8,336,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 13, 'classifier__max_features': 0.7, 'classifier__max_samples': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 336}",0.17542796545977882,0.38819444444444445,0.21888304532932631,0.0993885108948411,0.20474955098782677,0.21732870342324348,0.09489079340483787,57,0.19247977972810187,0.17778848470248132,0.19425954975198204,0.22489799980097522,0.1966048164232136,0.19720612608135082,0.015331450694847143
3.771259832382202,0.18857045339290268,0.17987504005432128,0.039668311589068764,True,gini,38,0.3,,7,3,269,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 38, 'classifier__max_features': 0.3, 'classifier__max_samples': None, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 269}",0.17638994668697638,0.3852769177846577,0.22255340288127173,0.10081838760229846,0.20950846091861403,0.21890942317476364,0.09330937627654454,17,0.18749471905365442,0.1725217119161255,0.19184915870465882,0.22043514726922886,0.19446153846153846,0.1933524550810412,0.015525431486882981
2.903614616394043,0.2730507463211227,0.1429368495941162,0.02016383707346603,True,entropy,15,0.3,0.9,4,12,227,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 15, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 227}",0.17566747572815533,0.3821612349914237,0.21806853582554517,0.09940665577435721,0.20925065643304383,0.21691091175050503,0.09260233271758722,63,0.18929587029413014,0.17326403813840804,0.19144191526065554,0.21918876755070202,0.19477788486813283,0.19359369522240572,0.01478449489078744
0.006610250473022461,0.0003152268210007897,0.0,0.0,False,gini,37,sqrt,0.8,1,2,476,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 37, 'classifier__max_features': 'sqrt', 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 476}",,,,,,,,129,,,,,,,
2.7780957221984863,0.08756205505767055,0.2480910301208496,0.10994590420342659,True,entropy,22,sqrt,0.8,7,7,236,"{'classifier__bootstrap': True, 'classifier__criterion': 'entropy', 'classifier__max_depth': 22, 'classifier__max_features': 'sqrt', 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 7, 'classifier__min_samples_split': 7, 'classifier__n_estimators': 236}",0.1772963075984132,0.38493150684931504,0.22060957910014514,0.10051993067590988,0.20879341497691226,0.2184301478401391,0.09318275722207871,34,0.18772471553656783,0.17079611650485438,0.19018096514745308,0.21869332941234132,0.19319323692603435,0.1921176727054502,0.015395324195762373
0.030036020278930663,0.045990143199286494,0.0,0.0,False,gini,42,,0.7,8,16,414,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 42, 'classifier__max_features': None, 'classifier__max_samples': 0.7, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 414}",,,,,,,,129,,,,,,,
0.0070281982421875,0.0010446253884358362,0.0,0.0,False,entropy,41,sqrt,0.9,1,18,151,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 41, 'classifier__max_features': 'sqrt', 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 18, 'classifier__n_estimators': 151}",,,,,,,,129,,,,,,,
0.00849013328552246,0.003933749812500336,0.0,0.0,False,entropy,48,log2,0.8,1,6,212,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 48, 'classifier__max_features': 'log2', 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 212}",,,,,,,,129,,,,,,,
0.007097673416137695,0.0007666513240008631,0.0,0.0,False,gini,11,log2,0.9,6,6,323,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 11, 'classifier__max_features': 'log2', 'classifier__max_samples': 0.9, 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 323}",,,,,,,,129,,,,,,,
4.755239534378052,0.25953166576196807,0.25916876792907717,0.09932801591370288,True,gini,28,0.7,0.7,5,13,317,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 28, 'classifier__max_features': 0.7, 'classifier__max_samples': 0.7, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 317}",0.17425384383479048,0.3894297635605007,0.21367729374543684,0.09864470749699777,0.1998048780487805,0.21516209733730124,0.09576748472909322,81,0.19525111776707035,0.18152204894336088,0.19805041439429724,0.2237487733071639,0.19744106563841907,0.1992026840100623,0.01367597350443936
0.006821298599243164,0.0004400048459911112,0.0,0.0,False,entropy,41,0.3,0.8,8,18,354,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 41, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 8, 'classifier__min_samples_split': 18, 'classifier__n_estimators': 354}",,,,,,,,129,,,,,,,
0.006660366058349609,0.00044422003781417784,0.0,0.0,False,entropy,14,0.3,0.7,6,12,339,"{'classifier__bootstrap': False, 'classifier__criterion': 'entropy', 'classifier__max_depth': 14, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.7, 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 339}",,,,,,,,129,,,,,,,
0.007220268249511719,0.0005289308305304194,0.0,0.0,False,gini,18,0.3,0.8,6,17,448,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 18, 'classifier__max_features': 0.3, 'classifier__max_samples': 0.8, 'classifier__min_samples_leaf': 6, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 448}",,,,,,,,129,,,,,,,
