h3_index,population,count_amenity_education,count_amenity_healthcare,count_amenity_shopping_food,count_amenity_leisure_recreation,count_amenity_workplaces,count_amenity_public_services,has_station,city,station_probability,station_rank,percentile_rank
891fb46664bffff,3152.9084,1,0,26,0,0,5,1,paris,0.97,1.0,99.99645478072819
891fb4663afffff,3605.2627,1,0,25,0,0,8,1,paris,0.95,2.0,99.99290956145637
891fb467007ffff,4204.9434,0,0,32,0,0,2,1,paris,0.93,3.0,99.98936434218456
891fb46654fffff,4969.0806,4,0,25,0,0,6,1,paris,0.93,3.0,99.98936434218456
891f1d48813ffff,684.7367,0,0,12,0,0,1,1,berlin,0.9241772967772968,5.0,99.98227390364094
891fb4671abffff,3870.7964,0,5,15,0,0,3,1,paris,0.92,6.0,99.97872868436913
891fb4666b7ffff,5691.7676,0,0,14,0,0,2,1,paris,0.92,6.0,99.97872868436913
891fb466467ffff,5727.6104,3,0,17,0,0,3,1,paris,0.92,6.0,99.97872868436913
89194ad3347ffff,1898.673,0,0,21,0,0,0,1,london,0.9179151515151516,9.0,99.96809302655369
891fb4666c3ffff,3611.5469,0,0,29,0,0,4,1,paris,0.915735294117647,10.0,99.96454780728187
891fb4676a3ffff,3608.5662,0,0,30,0,0,2,1,paris,0.9125,11.0,99.96100258801007
891f1d4d6c3ffff,682.2226,0,0,15,1,0,2,1,berlin,0.9120833333333335,12.0,99.95745736873826
89194ad0c2bffff,298.30283,0,0,1,0,0,0,1,london,0.910561797752809,13.0,99.95391214946645
891fb4662bbffff,5011.882,4,0,29,0,0,6,1,paris,0.91,14.0,99.95036693019463
891fb467013ffff,5450.6836,2,0,26,0,0,2,1,paris,0.91,14.0,99.95036693019463
89194ad0317ffff,1541.1953,0,0,14,0,0,1,1,london,0.9059086580086579,16.0,99.943276491651
891fb467637ffff,3451.1555,1,0,16,0,0,4,1,paris,0.9016161616161616,17.0,99.93973127237919
89194ad76a3ffff,298.20447,0,0,1,0,0,0,1,london,0.900561797752809,18.0,99.93618605310739
891fb467017ffff,5653.083,0,0,14,0,0,3,1,paris,0.9,19.0,99.93264083383558
891fb46666bffff,4033.1655,0,0,33,0,0,2,1,paris,0.9,19.0,99.93264083383558
89194ad229bffff,74.22669,0,1,28,0,1,5,1,london,0.9,19.0,99.93264083383558
891f1d4830fffff,690.167,0,0,13,0,0,1,1,berlin,0.8999234487734488,22.0,99.92200517602014
891fb4670b7ffff,3220.148,1,0,24,0,0,4,1,paris,0.8977272727272728,23.0,99.91845995674832
89194ad1687ffff,1891.7327,0,0,17,1,0,0,1,london,0.895537323037323,24.0,99.91491473747651
891fb466067ffff,6267.5703,3,0,55,1,1,3,1,paris,0.89,25.0,99.9113695182047
891fb467193ffff,3588.9229,8,0,21,0,0,6,1,paris,0.89,25.0,99.9113695182047
891fb466267ffff,3141.3115,1,0,20,0,1,6,1,paris,0.89,25.0,99.9113695182047
891fb466443ffff,5356.1494,6,0,23,0,0,4,1,paris,0.89,25.0,99.9113695182047
891fb4675b3ffff,1983.7351,2,0,75,0,0,6,1,paris,0.89,25.0,99.9113695182047
891fb475bbbffff,3200.1084,1,0,19,0,0,6,1,paris,0.89,25.0,99.9113695182047
891f1d48d83ffff,611.9927,0,0,6,0,0,2,1,berlin,0.89,25.0,99.9113695182047
89194e69da7ffff,1929.173,0,0,19,0,0,0,1,london,0.8871558922558923,32.0,99.88655298330201
89194ad3657ffff,1020.08704,0,0,25,0,0,7,1,london,0.8825,33.0,99.88300776403021
891f1d4882fffff,682.27795,0,0,16,1,0,2,1,berlin,0.8820833333333334,34.0,99.8794625447584
891f1d4ab9bffff,582.7823,0,0,6,0,0,2,1,berlin,0.88,35.0,99.87591732548658
891fb46628bffff,5041.5557,2,3,64,0,0,5,1,paris,0.88,35.0,99.87591732548658
891fb46661bffff,3571.6697,1,0,46,1,0,1,1,paris,0.88,35.0,99.87591732548658
891fb464497ffff,5854.707,0,1,36,0,0,4,1,paris,0.88,35.0,99.87591732548658
891fb46638bffff,6360.9155,2,0,28,1,0,4,1,paris,0.88,35.0,99.87591732548658
891fb466053ffff,4979.1523,0,0,14,0,0,1,1,paris,0.87,40.0,99.85819122912753
89195d3627bffff,17.524021,0,0,9,0,0,0,1,london,0.8676315789473685,41.0,99.85464600985571
891fb46615bffff,3552.7908,2,0,25,0,0,4,1,paris,0.8627272727272728,42.0,99.8511007905839
891fb467583ffff,1418.0078,0,0,18,0,0,0,1,paris,0.8606735219691741,43.0,99.84755557131209
891fb466ec3ffff,5463.695,0,0,7,0,0,4,1,paris,0.86,44.0,99.84401035204027
891f1d49dd3ffff,715.8524,0,2,26,0,0,2,1,berlin,0.86,44.0,99.84401035204027
891f1d4aa9bffff,698.14795,0,0,4,0,0,4,1,berlin,0.86,44.0,99.84401035204027
891fb475b23ffff,1609.7593,0,3,30,0,0,4,1,paris,0.86,44.0,99.84401035204027
891fb4663d3ffff,7185.534,1,0,41,0,0,5,1,paris,0.86,44.0,99.84401035204027
89194ad327bffff,285.00516,0,0,9,0,0,0,1,london,0.8593588516746411,49.0,99.82628425568122
891fb464413ffff,3339.8096,0,0,17,0,0,4,1,paris,0.8584733893557422,50.0,99.8227390364094
891fb466647ffff,3573.812,0,0,24,0,0,6,1,paris,0.8580952380952381,51.0,99.81919381713759
891fb46712bffff,4568.4854,2,1,8,0,0,0,1,paris,0.852,52.0,99.81564859786577
89194ad70bbffff,517.3532,0,0,13,0,0,1,1,london,0.8511420634920634,53.0,99.81210337859396
891fb46750bffff,2252.3066,1,0,9,0,0,6,1,paris,0.85,54.0,99.80855815932216
891fb46459bffff,6212.572,3,0,24,2,0,3,1,paris,0.85,54.0,99.80855815932216
891fb466667ffff,4794.451,5,0,42,2,0,2,1,paris,0.85,54.0,99.80855815932216
891fb466353ffff,7079.2095,0,0,34,1,0,6,1,paris,0.85,54.0,99.80855815932216
891fb464597ffff,5848.3213,2,0,11,1,0,3,1,paris,0.85,54.0,99.80855815932216
891fb4663cbffff,7230.5957,0,0,36,0,0,4,1,paris,0.85,54.0,99.80855815932216
891fb4670a3ffff,3456.2148,5,0,10,2,0,6,1,paris,0.85,54.0,99.80855815932216
891fb46469bffff,4609.812,0,0,14,1,0,3,1,paris,0.8496666666666667,61.0,99.78374162441948
891fb4644a3ffff,3275.6272,0,0,15,1,1,2,1,paris,0.8469467787114846,62.0,99.78019640514766
891f18b2207ffff,684.2306,0,1,12,0,0,1,1,berlin,0.8434956709956709,63.0,99.77665118587585
89194ada47bffff,2429.0054,0,0,8,0,0,4,1,london,0.8428067226890756,64.0,99.77310596660404
891fb4676b7ffff,4235.176,0,0,13,1,0,4,1,paris,0.8425238095238095,65.0,99.76956074733222
891fb46662fffff,4824.003,1,0,48,0,1,1,1,paris,0.84,66.0,99.76601552806041
891fb46294fffff,1710.9714,2,0,12,1,0,9,1,paris,0.84,66.0,99.76601552806041
891fb475947ffff,4557.08,2,1,30,1,1,2,1,paris,0.84,66.0,99.76601552806041
891fb46637bffff,5240.792,3,0,16,1,0,6,1,paris,0.84,66.0,99.76601552806041
891fb46607bffff,4955.6426,2,0,27,2,1,2,1,paris,0.84,66.0,99.76601552806041
891fb466273ffff,2241.421,4,0,37,2,0,6,1,paris,0.84,66.0,99.76601552806041
891fb467177ffff,4483.298,0,0,13,0,0,8,1,paris,0.838,72.0,99.74474421242954
89195da4977ffff,332.16006,1,0,3,0,0,0,1,london,0.8366666666666667,73.0,99.74119899315772
89194ad1697ffff,1273.869,0,0,24,0,0,6,1,london,0.8355952380952381,74.0,99.73765377388591
891fb466663ffff,4535.88,1,0,44,0,1,1,1,paris,0.83,75.0,99.7341085546141
891fb47586fffff,4287.349,1,3,20,1,0,6,1,paris,0.83,75.0,99.7341085546141
891fb4662d7ffff,4383.169,2,1,93,0,0,2,1,paris,0.83,75.0,99.7341085546141
89195da4867ffff,2713.462,0,0,16,0,1,4,1,london,0.83,75.0,99.7341085546141
891fb46668fffff,4265.285,3,1,46,0,0,6,1,paris,0.83,75.0,99.7341085546141
89195da69a3ffff,1534.4263,0,0,15,0,0,1,1,london,0.8275753246753247,80.0,99.71638245825504
89194adad9bffff,1632.557,0,0,20,0,0,0,1,london,0.8273199134199135,81.0,99.71283723898323
89195da49cfffff,868.87036,0,0,40,0,1,1,1,london,0.8255555555555556,82.0,99.70929201971141
891fb46747bffff,4676.0713,2,0,20,0,1,3,1,paris,0.8253571428571428,83.0,99.70574680043961
891fb4644d7ffff,2685.3406,0,0,11,1,0,0,1,paris,0.8251403071419869,84.0,99.7022015811678
891fb46709bffff,4316.992,0,0,8,0,0,4,1,paris,0.8233333333333335,85.0,99.69865636189598
891fb466643ffff,3560.5425,0,0,11,0,0,4,1,paris,0.8213305322128852,86.0,99.69511114262417
89194e6982bffff,169.22815,1,0,14,0,0,0,1,london,0.82,87.0,99.69156592335236
891fb466223ffff,7150.0073,1,0,14,0,0,0,1,paris,0.82,87.0,99.69156592335236
891fb4660d7ffff,5372.232,1,0,32,1,1,2,1,paris,0.82,87.0,99.69156592335236
891fb4663c3ffff,6957.0156,2,0,31,0,0,2,1,paris,0.82,87.0,99.69156592335236
89194ad3157ffff,1678.1992,0,0,1,0,0,1,1,london,0.8193121015820927,91.0,99.67738504626512
891fb475963ffff,3320.7969,1,0,7,1,0,2,1,paris,0.8170955882352942,92.0,99.6738398269933
89195da4b43ffff,1912.7217,0,0,22,1,0,0,1,london,0.8153571428571428,93.0,99.67029460772149
891fb466293ffff,4946.8247,1,0,42,0,0,1,1,paris,0.815,94.0,99.66674938844967
891f1d48ebbffff,684.97656,0,0,10,0,0,1,1,berlin,0.8141971380471381,95.0,99.66320416917786
891fb475b27ffff,2295.5603,0,0,32,0,0,9,1,paris,0.8125,96.0,99.65965894990605
891fb466313ffff,4990.8174,0,1,14,0,0,2,1,paris,0.81,97.0,99.65611373063425
891fb4662afffff,7190.603,2,0,30,1,0,4,1,paris,0.81,97.0,99.65611373063425
891f1d4ab2bffff,750.58295,0,1,6,1,0,2,1,berlin,0.81,97.0,99.65611373063425
891fb466653ffff,3523.7983,0,0,45,1,0,1,1,paris,0.81,97.0,99.65611373063425
891fb46622bffff,5465.328,1,0,32,0,0,2,0,paris,0.81,97.0,99.65611373063425
891fb475957ffff,4498.2188,2,0,10,1,0,2,1,paris,0.807639751552795,102.0,99.63838763427518
891f1d489cbffff,683.8647,1,0,24,0,1,0,1,berlin,0.8042857142857143,103.0,99.63484241500336
891fb46608fffff,4782.733,1,0,12,0,0,1,1,paris,0.8021621621621623,104.0,99.63129719573156
891fb4662abffff,5446.4688,1,0,41,0,0,3,1,paris,0.8,105.0,99.62775197645975
891fb4665cfffff,5055.033,0,0,9,0,0,1,1,paris,0.8,105.0,99.62775197645975
89195da4d67ffff,1909.9626,0,0,46,3,0,1,1,london,0.8,105.0,99.62775197645975
891fb466347ffff,5182.336,0,2,26,1,1,1,1,paris,0.8,105.0,99.62775197645975
891fb46746fffff,5096.083,2,0,14,0,0,1,1,paris,0.8,105.0,99.62775197645975
89194ad306fffff,547.8906,1,4,16,0,1,2,1,london,0.8,105.0,99.62775197645975
891f1d4b3d3ffff,639.4757,0,0,5,1,0,2,1,berlin,0.8,105.0,99.62775197645975
89194ad3067ffff,332.56805,0,0,14,0,0,0,1,london,0.7998538011695906,112.0,99.60293544155707
891fb467483ffff,3818.5479,1,0,6,1,0,1,1,paris,0.7966666666666665,113.0,99.59939022228525
891fb467453ffff,2656.244,0,0,11,1,0,0,1,paris,0.7951403071419869,114.0,99.59584500301344
891fb4646cfffff,3901.8088,0,1,13,1,0,2,1,paris,0.795,115.0,99.59229978374162
89194adb463ffff,1047.1914,0,0,13,0,0,1,1,london,0.7939697577276524,116.0,99.58875456446981
89194ad1c6bffff,1315.1753,1,0,7,3,0,1,1,london,0.7933333333333334,117.0,99.585209345198
89194ad34afffff,2329.276,1,0,7,2,0,1,1,london,0.7914102564102563,118.0,99.58166412592618
891fb4673c3ffff,3733.8408,1,0,16,0,0,3,1,paris,0.7912783237783237,119.0,99.57811890665438
891fb466017ffff,4138.194,3,1,20,2,1,6,1,paris,0.79,120.0,99.57457368738257
891fb475b2fffff,1624.8276,0,1,41,0,0,2,1,paris,0.79,120.0,99.57457368738257
891fb46716bffff,4570.984,2,0,7,0,0,0,1,paris,0.79,120.0,99.57457368738257
891fb46604bffff,4942.0005,3,0,45,0,0,3,1,paris,0.79,120.0,99.57457368738257
891fb46656fffff,5181.292,2,0,19,0,0,3,1,paris,0.79,120.0,99.57457368738257
891fb4660c7ffff,4933.02,5,0,21,0,1,4,1,paris,0.79,120.0,99.57457368738257
891fb46606bffff,7025.907,3,0,32,2,1,6,0,paris,0.79,120.0,99.57457368738257
891fb467617ffff,3004.3865,4,0,11,0,0,6,1,paris,0.79,120.0,99.57457368738257
891fb47593bffff,4164.85,1,0,11,0,0,8,1,paris,0.79,120.0,99.57457368738257
891fb467073ffff,3783.4917,4,0,22,2,0,4,1,paris,0.79,120.0,99.57457368738257
891fb46761bffff,3893.4155,0,0,9,2,0,4,1,paris,0.79,120.0,99.57457368738257
89195daed33ffff,1858.1147,0,0,6,0,0,5,1,london,0.79,120.0,99.57457368738257
89194e691afffff,1693.1667,0,0,15,0,1,2,1,london,0.7882828282828283,132.0,99.53203105612081
89194ad109bffff,853.0099,0,0,4,0,0,0,1,london,0.787755923819562,133.0,99.52848583684901
89194ad8c0fffff,853.12244,0,0,4,0,0,0,0,london,0.787755923819562,133.0,99.52848583684901
891f1d4f2d7ffff,749.54724,0,0,16,0,0,3,1,berlin,0.786984126984127,135.0,99.52139539830539
891f1d49dafffff,682.7567,0,0,10,0,0,1,1,berlin,0.7841971380471381,136.0,99.51785017903357
891f18b226fffff,699.91583,0,0,4,1,0,2,1,berlin,0.7833333333333334,137.0,99.51430495976176
891f1d48837ffff,686.0581,0,0,18,0,1,0,1,berlin,0.7832575757575758,138.0,99.51075974048995
891f18b2163ffff,767.06744,0,0,11,1,0,0,1,berlin,0.7816928278928279,139.0,99.50721452121813
891f1d48963ffff,685.2949,0,0,3,2,0,2,1,berlin,0.78,140.0,99.50366930194633
891fb475a2fffff,4318.854,0,0,6,0,0,1,1,paris,0.78,140.0,99.50366930194633
891fb4660c3ffff,4952.7197,0,2,20,0,2,0,1,paris,0.78,140.0,99.50366930194633
891fb46660fffff,3771.0608,2,0,62,1,0,2,1,paris,0.78,140.0,99.50366930194633
891fb46702fffff,3748.1692,0,0,17,3,1,0,1,paris,0.78,140.0,99.50366930194633
89194ada5dbffff,2366.9248,0,1,9,0,0,4,1,london,0.7795714285714286,145.0,99.48594320558726
891fb467487ffff,3741.7527,0,0,14,0,0,0,1,paris,0.779424366471735,146.0,99.48239798631545
89194ada597ffff,986.26117,0,0,33,0,1,1,1,london,0.7788888888888889,147.0,99.47885276704365
89194e6912bffff,1754.5354,0,0,33,1,0,1,1,london,0.7765000000000001,148.0,99.47530754777183
891fb475a33ffff,4109.603,0,0,17,0,0,3,1,paris,0.776235294117647,149.0,99.47176232850002
891f1d48017ffff,661.0917,1,0,2,1,0,0,1,berlin,0.7761542056074766,150.0,99.4682171092282
891f1d48b93ffff,686.70996,0,0,17,0,0,0,1,berlin,0.7758194041252865,151.0,99.46467188995639
891fb46602fffff,3070.358,1,1,21,0,0,4,1,paris,0.775,152.0,99.46112667068458
89195da490fffff,528.8894,0,0,25,0,0,4,1,london,0.7733333333333333,153.0,99.45758145141276
89194ad1427ffff,1901.626,2,1,4,1,0,0,1,london,0.7733297598627787,154.0,99.45403623214096
891f1d48b13ffff,710.74646,0,0,15,0,0,5,1,berlin,0.7725,155.0,99.45049101286915
891fb4660cfffff,4939.0103,0,0,9,0,1,0,1,paris,0.77,156.0,99.44694579359734
891fb4670a7ffff,3034.0916,11,0,10,1,0,0,1,paris,0.77,156.0,99.44694579359734
891fb4645c7ffff,3216.8616,0,0,11,5,0,4,1,paris,0.77,156.0,99.44694579359734
891f1d49d07ffff,728.2898,0,0,15,2,0,2,1,berlin,0.77,156.0,99.44694579359734
89194e699dbffff,53.012886,0,1,19,0,0,0,1,london,0.77,156.0,99.44694579359734
891f1d4d66bffff,698.7852,1,0,23,0,1,0,1,berlin,0.77,156.0,99.44694579359734
891fb4660cbffff,4900.371,0,0,33,1,2,0,1,paris,0.77,156.0,99.44694579359734
891fb467123ffff,4237.928,1,3,10,1,1,3,1,paris,0.77,156.0,99.44694579359734
891fb466157ffff,3563.667,5,0,7,2,0,5,1,paris,0.77,156.0,99.44694579359734
89195da4bd7ffff,940.0526,0,0,31,2,0,1,1,london,0.77,156.0,99.44694579359734
89194ad35d7ffff,2499.3005,1,1,6,2,0,1,1,london,0.7683333333333333,166.0,99.41149360087921
89194e69b2bffff,1812.5803,0,0,14,0,1,1,1,london,0.7677777777777777,167.0,99.4079483816074
89194ad9397ffff,853.4543,0,0,4,0,0,0,1,london,0.7677559238195621,168.0,99.40440316233558
891fb46650bffff,4978.4297,0,0,5,0,0,2,1,paris,0.7666666666666667,169.0,99.40085794306378
891f1d4d017ffff,744.8888,0,0,9,0,0,2,1,berlin,0.7665695526695526,170.0,99.39731272379197
891fb475863ffff,4358.3164,0,1,8,0,0,0,1,paris,0.7662857142857143,171.0,99.39376750452016
89195da49c7ffff,332.3609,0,0,13,1,0,2,1,london,0.7658333333333333,172.0,99.39022228524834
891f1d49d33ffff,703.4624,1,0,19,0,0,3,1,berlin,0.765,173.0,99.38667706597653
89195da496bffff,253.75574,0,0,3,0,0,2,1,london,0.765,173.0,99.38667706597653
891f1d4cadbffff,738.92096,0,0,5,0,0,2,1,berlin,0.7644856124267889,175.0,99.3795866274329
891fb475b37ffff,1675.2554,1,0,16,1,0,1,1,paris,0.7642574002574004,176.0,99.3760414081611
891fb4663a7ffff,3714.5952,2,0,15,1,0,2,1,paris,0.7631953071083507,177.0,99.37249618888929
89194adad0bffff,2453.7273,0,0,16,0,0,2,1,london,0.7603597657244717,178.0,99.36895096961747
89195da421bffff,1421.6913,0,0,4,1,1,2,1,london,0.76,179.0,99.36540575034566
891f1d4b39bffff,594.69934,0,1,27,1,0,7,1,berlin,0.76,179.0,99.36540575034566
89195daf18fffff,567.7055,0,0,3,0,0,2,1,london,0.76,179.0,99.36540575034566
89195da4997ffff,1061.9076,0,0,30,1,2,3,1,london,0.76,179.0,99.36540575034566
891f1d4d607ffff,633.07404,0,0,6,0,0,3,1,berlin,0.76,179.0,99.36540575034566
891fb46458fffff,5691.8267,3,0,7,0,0,0,1,paris,0.76,179.0,99.36540575034566
891fb466237ffff,7210.589,0,0,12,2,0,0,1,paris,0.76,179.0,99.36540575034566
891f1d49b2bffff,783.6355,0,0,1,1,0,0,1,berlin,0.7593696514926817,186.0,99.34058921544298
891fb46757bffff,3115.5732,1,0,11,1,0,3,1,paris,0.7572415272415273,187.0,99.33704399617116
89195da4c87ffff,1603.8745,0,0,15,0,0,1,1,london,0.755908658008658,188.0,99.33349877689935
891fb466163ffff,4863.09,0,0,9,0,0,5,1,paris,0.7533333333333334,189.0,99.32995355762753
891fb4660b3ffff,3733.5227,1,0,6,2,1,0,1,paris,0.7533333333333333,190.0,99.32640833835573
89195da6b83ffff,1423.5437,0,0,17,0,0,0,1,london,0.7530809293765816,191.0,99.32286311908392
89194ac147bffff,640.4363,0,0,3,1,0,1,1,london,0.7523208722741432,192.0,99.3193178998121
89194ada62fffff,1059.1702,2,0,9,1,0,0,1,london,0.7522222222222222,193.0,99.31577268054029
891f1d48973ffff,685.8468,0,0,16,0,0,0,1,berlin,0.7513497071555895,194.0,99.31222746126848
891f1d4d0d7ffff,751.58624,0,1,7,1,0,0,1,berlin,0.7507142857142857,195.0,99.30868224199666
891f18b2533ffff,708.0564,1,0,18,0,1,1,1,berlin,0.7506666666666666,196.0,99.30513702272485
89194adabc3ffff,820.6755,0,0,11,0,0,3,1,london,0.7500643408878704,197.0,99.30159180345305
89195da4d6bffff,2269.637,1,6,14,0,5,0,1,london,0.75,198.0,99.29804658418124
89195da49b3ffff,703.63116,0,0,68,2,2,1,1,london,0.75,198.0,99.29804658418124
891fb475a67ffff,3692.8076,4,0,11,0,0,1,1,paris,0.75,198.0,99.29804658418124
891fb46619bffff,5334.9395,1,1,12,0,0,1,1,paris,0.75,198.0,99.29804658418124
891fb466627ffff,4941.094,0,0,50,2,0,3,1,paris,0.75,198.0,99.29804658418124
891fb462bbbffff,2092.3772,4,0,1,0,0,1,1,paris,0.75,198.0,99.29804658418124
891fb466253ffff,1839.3191,0,0,16,1,0,0,1,paris,0.7498230373230375,204.0,99.27677526855037
891f1d4ab47ffff,770.15796,1,0,8,0,0,0,1,berlin,0.7495528834594449,205.0,99.27323004927855
89194ad8c07ffff,1222.488,0,0,13,0,0,1,1,london,0.748542629300524,206.0,99.26968483000674
89194e6800bffff,1316.2557,0,0,12,2,0,0,1,london,0.7483603603603604,207.0,99.26613961073492
89195da4eabffff,1868.2979,0,0,2,0,0,1,1,london,0.7481149425287357,208.0,99.26259439146311
89194adb583ffff,1895.4238,0,0,9,1,0,0,1,london,0.7480186078281822,209.0,99.2590491721913
89195da4bd3ffff,978.2052,1,0,8,0,0,0,1,london,0.747779452404175,210.0,99.25550395291948
891f1d499cfffff,751.6531,0,2,10,0,0,0,1,berlin,0.7465683060109289,211.0,99.25195873364768
891fb464697ffff,4585.403,1,0,11,1,0,2,1,paris,0.745019305019305,212.0,99.24841351437587
891f1d48c97ffff,749.73303,0,1,15,1,0,2,1,berlin,0.745,213.0,99.24486829510406
891f1d48b83ffff,686.7654,0,2,13,0,0,3,1,berlin,0.745,213.0,99.24486829510406
89194ad247bffff,367.79187,0,1,10,0,0,0,1,london,0.7440000000000001,215.0,99.23777785656043
891f1d4d0afffff,743.39624,0,0,11,0,0,2,1,berlin,0.7437648459383754,216.0,99.23423263728861
891f18b3073ffff,757.90814,0,1,7,0,0,1,1,berlin,0.7433333333333333,217.0,99.2306874180168
89194ad1493ffff,1418.4866,1,0,28,1,0,2,1,london,0.7421621621621622,218.0,99.22714219874499
891f1d48263ffff,746.0089,0,0,7,0,0,2,1,berlin,0.7420822510822511,219.0,99.22359697947319
89195da4927ffff,448.01816,0,0,10,1,1,2,1,london,0.74,220.0,99.22005176020137
89194adaedbffff,1636.9204,0,0,16,0,5,2,1,london,0.74,220.0,99.22005176020137
891f18b052fffff,569.973,0,0,2,0,0,2,1,berlin,0.74,220.0,99.22005176020137
89195da4d8bffff,271.21066,0,0,9,2,0,0,1,london,0.74,220.0,99.22005176020137
89194e6d62bffff,1981.468,0,1,4,1,0,3,1,london,0.74,220.0,99.22005176020137
89194ad9d5bffff,814.5177,0,0,1,0,3,1,1,london,0.74,220.0,99.22005176020137
891fb467577ffff,3237.671,3,0,44,2,0,4,1,paris,0.74,220.0,99.22005176020137
89195da48a7ffff,1310.3462,0,5,0,0,0,0,1,london,0.74,220.0,99.22005176020137
891fb466687ffff,4320.818,1,0,45,1,0,0,1,paris,0.74,220.0,99.22005176020137
891f1d48367ffff,706.20807,0,1,5,4,0,1,1,berlin,0.74,220.0,99.22005176020137
891f18b25b3ffff,675.378,1,1,23,0,1,2,1,berlin,0.7392857142857143,230.0,99.18459956748325
89194e68adbffff,2101.3843,0,0,16,0,1,2,0,london,0.7382828282828282,231.0,99.18105434821143
89195da5db3ffff,2324.368,0,1,7,0,0,0,1,london,0.7381159265204209,232.0,99.17750912893962
891fb464557ffff,2737.3672,0,0,6,0,0,0,1,paris,0.7380131817456355,233.0,99.17396390966782
89194ac0073ffff,511.66666,0,0,9,0,0,1,1,london,0.7379223665223665,234.0,99.170418690396
891f1d48823ffff,686.9337,0,0,23,1,0,0,1,berlin,0.7372467320261439,235.0,99.16687347112419
891fb467687ffff,4148.4604,0,0,19,0,0,4,1,paris,0.7362352941176471,236.0,99.16332825185238
891f1d49963ffff,754.97546,0,0,4,1,0,2,1,berlin,0.7358333333333335,237.0,99.15978303258056
891f1d49b7bffff,756.369,0,0,8,1,0,1,1,berlin,0.7347416666666666,238.0,99.15623781330875
89195da6c2bffff,1884.9003,0,0,7,1,0,0,1,london,0.7332665931761676,239.0,99.15269259403694
89194ada1c7ffff,1843.3684,2,1,6,0,0,0,1,london,0.7313857677902622,240.0,99.14914737476514
891fb46297bffff,1957.8578,2,0,12,0,0,3,1,paris,0.7307133446263882,241.0,99.14560215549332
891f1d48c37ffff,687.8563,0,1,3,1,0,1,1,berlin,0.73,242.0,99.14205693622151
89195da4d8fffff,79.71837,0,0,29,0,0,0,1,london,0.73,242.0,99.14205693622151
891fb47594bffff,4188.9453,4,0,32,0,0,1,1,paris,0.73,242.0,99.14205693622151
891fb4666cfffff,3448.627,5,0,26,2,0,5,1,paris,0.73,242.0,99.14205693622151
89194e6c6c7ffff,351.69666,1,0,2,0,0,0,1,london,0.73,242.0,99.14205693622151
891fb4670afffff,3437.424,4,0,38,1,0,2,1,paris,0.73,242.0,99.14205693622151
891f18b24b7ffff,646.6445,0,0,2,0,1,2,1,berlin,0.73,242.0,99.14205693622151
89194ad11d7ffff,1409.7823,0,0,46,1,0,2,1,london,0.73,242.0,99.14205693622151
891fb4671bbffff,4945.1113,3,0,37,0,0,2,1,paris,0.73,242.0,99.14205693622151
89194ad266fffff,237.92183,0,0,8,0,0,0,1,london,0.7289623154623155,251.0,99.1101499627752
891f1d48a47ffff,722.24756,0,0,7,0,1,1,1,berlin,0.7245454545454545,252.0,99.10660474350338
891fb467623ffff,3679.0547,2,0,15,1,0,2,1,paris,0.7231953071083507,253.0,99.10305952423157
891fb462b03ffff,3270.9773,0,0,6,2,0,1,1,paris,0.722,254.0,99.09951430495977
891fb4629abffff,2085.1611,1,0,9,0,0,4,1,paris,0.7212987012987013,255.0,99.09596908568795
89194ad0097ffff,1252.8582,0,0,17,0,0,1,1,london,0.7209062656641604,256.0,99.09242386641614
89195da6ccfffff,2460.0322,0,0,16,0,0,1,1,london,0.7205666666666667,257.0,99.08887864714433
891f1d4a1c3ffff,672.7605,2,1,10,0,0,5,1,berlin,0.72,258.0,99.08533342787251
89194e693cfffff,1772.1355,0,0,5,0,0,5,1,london,0.72,258.0,99.08533342787251
891fb466263ffff,2637.449,4,0,15,2,0,0,1,paris,0.72,258.0,99.08533342787251
891f18b2193ffff,725.6522,0,1,6,0,1,1,1,berlin,0.72,258.0,99.08533342787251
89194adb2afffff,486.588,0,0,2,1,0,1,1,london,0.72,258.0,99.08533342787251
891fb467037ffff,3465.4768,6,0,19,3,0,0,1,paris,0.72,258.0,99.08533342787251
891fb466633ffff,4154.2812,4,1,25,0,0,6,1,paris,0.72,258.0,99.08533342787251
891fb467033ffff,3669.8555,0,0,19,0,0,0,1,paris,0.7198629629629629,265.0,99.06051689296983
891fb4759cfffff,4545.6177,1,0,8,0,0,0,1,paris,0.719040530846485,266.0,99.05697167369802
89194e69a0fffff,1755.7723,0,1,14,0,0,4,1,london,0.7173529411764705,267.0,99.0534264544262
89194e6838fffff,882.1932,0,1,13,0,0,0,1,london,0.7168825846284864,268.0,99.04988123515439
89195da495bffff,1011.6726,0,0,23,1,0,2,1,london,0.7162896825396825,269.0,99.04633601588259
89194ad1267ffff,1574.5631,0,0,16,1,1,1,1,london,0.7155555555555556,270.0,99.04279079661077
891f1d489d7ffff,720.301,0,0,15,0,0,1,1,berlin,0.7145547619047619,271.0,99.03924557733896
891f18b217bffff,770.3623,0,0,7,0,0,2,1,berlin,0.7137186147186148,272.0,99.03570035806715
89195dadeb7ffff,756.1294,0,0,10,0,0,7,1,london,0.7130952380952381,273.0,99.03215513879533
891fb4644cbffff,3907.5317,0,0,11,0,0,1,1,paris,0.7130666666666667,274.0,99.02860991952352
891fb475a77ffff,3864.1528,0,0,15,0,0,6,1,paris,0.713,275.0,99.0250647002517
